id,score
178,0.7188936951668399
179,0.8405014610401772
180,0.2358181498740548
181,0.8600339308723599
182,0.5483721181139594
183,0.06574483912221174
184,0.8879700098611419
185,0.6959341820928461
186,0.7188936951668399
187,0.7188936951668399
188,0.04362701710776418
189,0.8284085236096
190,0.8405014610401772
191,0.9174612850642528
192,0.8398039748780955
193,0.5575283119546705
194,0.5199932228870155
195,0.7837023343450781
196,0.9119046287007224
197,0.5575283119546705
198,0.8405014610401772
199,0.8405014610401772
200,0.7188936951668399
201,0.7188936951668399
202,0.6484475588522549
203,0.7274293014833476
204,0.9234889247802557
205,0.34527875471283087
206,0.41170259940170173
207,0.5521187673548122
208,0.7144465323703544
209,0.7188936951668399
210,0.5483721181139594
211,0.999990061130501
212,0.12497654269410619
213,0.7144465323703544
214,0.5575283119546705
215,0.5199932228870155
216,0.7837023343450781
217,0.9119046287007224
218,0.5575283119546705
219,0.8405014610401772
220,0.8405014610401772
221,0.7188936951668399
222,0.7188936951668399
223,0.6484475588522549
224,0.7274293014833476
225,0.7274293014833476
226,0.7188936951668399
227,0.8339842810757615
228,0.7188936951668399
229,0.5483721181139594
230,0.8049596917141378
231,0.6574530028492417
232,0.8339842810757615
233,0.5575283119546705
234,0.5199932228870155
235,0.8405014610401772
236,0.6857187030923135
237,0.5483721181139594
238,0.7188936951668399
239,0.704588994972101
240,0.7144465323703544
241,0.7188936951668399
242,0.7188936951668399
243,0.5575283119546705
244,0.3985464223412316
245,0.3743152600629982
246,0.04362701710776418
247,0.734456948536155
248,0.34527875471283087
249,0.28355941088664627
250,0.5088225840499461
251,0.7188936951668399
252,0.12497654269410619
253,0.7188936951668399
254,0.6857187030923135
255,0.7144465323703544
256,0.6959341820928461
257,0.7188936951668399
258,0.7219430171697672
259,0.34527875471283087
260,0.7188936951668399
261,0.7188936951668399
262,0.5483721181139594
263,0.8405014610401772
264,0.5521187673548122
265,0.7107929715224388
266,0.5483721181139594
267,0.7188936951668399
268,0.8405014610401772
269,0.7219430171697672
270,0.7188936951668399
271,0.5483721181139594
272,0.5575283119546705
273,0.5483721181139594
274,0.7188936951668399
275,0.7920481415488071
276,0.6867264622183178
277,0.20624643952652455
278,0.8405014610401772
279,0.840701635334173
280,0.3743152600629982
281,0.20624643952652455
282,0.8405014610401772
283,0.8405014610401772
284,0.7188936951668399
285,0.7188936951668399
286,0.20624643952652455
287,0.5483721181139594
288,0.8405014610401772
289,0.5575283119546705
290,0.3487091930054196
291,0.34527875471283087
292,0.7188936951668399
293,0.5575283119546705
294,0.5483721181139594
295,0.7188936951668399
296,0.7920481415488071
297,0.6867264622183178
298,0.20624643952652455
299,0.8405014610401772
300,0.840701635334173
301,0.3743152600629982
302,0.20624643952652455
303,0.8405014610401772
304,0.7188936951668399
305,0.5575283119546705
306,0.3985464223412316
307,0.3743152600629982
308,0.04362701710776418
309,0.734456948536155
310,0.34527875471283087
311,0.28355941088664627
312,0.5088225840499461
313,0.7188936951668399
314,0.12497654269410619
315,0.7188936951668399
316,0.6857187030923135
317,0.7144465323703544
318,0.7188936951668399
319,0.8405014610401772
320,0.7188936951668399
321,0.5575283119546705
322,0.8405014610401772
323,0.5483721181139594
324,0.944917655647785
325,0.8339842810757615
326,0.5483721181139594
327,0.35369965204536813
328,0.999999970221503
329,0.7188936951668399
330,0.7144465323703544
331,0.34527875471283087
332,0.6959341820928461
333,0.7188936951668399
334,0.6208512430926346
335,0.35369965204536813
336,0.8284085236096
337,0.7188936951668399
338,0.7188936951668399
339,0.5483721181139594
340,0.7188936951668399
341,0.9865018380682424
342,0.6484475588522549
343,0.7188936951668399
344,0.6959341820928461
345,0.5300056819725416
346,0.5483721181139594
347,0.7188936951668399
348,0.999999970221503
349,0.7188936951668399
350,0.8405014610401772
351,0.5575283119546705
352,0.5483721181139594
353,0.7188936951668399
354,0.5207695043111006
355,0
356,0.20624643952652455
357,0.34527875471283087
358,0.9268008671200112
359,0.3811428497375938
360,0.7144465323703544
361,0.5047546482991654
362,0.8405014610401772
363,0.7219430171697672
364,0.8339842810757615
365,0.9999999211938106
366,0.7188936951668399
367,0.7144465323703544
368,0.7188936951668399
369,0.20624643952652455
370,0.5483721181139594
371,0.5575283119546705
372,0.999999970221503
373,0.9999999994557718
374,0.7144465323703544
375,0.7188936951668399
376,0.7274293014833476
377,0.5575283119546705
378,0.5575283119546705
379,0.7188936951668399
380,0.8835144266218108
381,0.34527875471283087
382,0.5483721181139594
383,0.7188936951668399
384,0.999999970221503
385,0.8405014610401772
386,0.7188936951668399
387,0.5483721181139594
388,0.3743152600629982
389,0.8405014610401772
390,0.7188936951668399
391,0.5483721181139594
392,0.7188936951668399
393,0.7188936951668399
394,0.7144465323703544
395,0.7219430171697672
396,0.5483721181139594
397,0.9999999994557718
398,0.9999999999516198
399,0.9784693445863847
400,0.3743152600629982
401,0.5483721181139594
402,0.8339842810757615
403,0.7188936951668399
404,0.9999999994557718
405,0.999999970221503
406,0.7188936951668399
407,0.7188936951668399
408,0.7188936951668399
409,0.34527875471283087
410,0.6484475588522549
411,0.7188936951668399
412,0.5575283119546705
413,0.5199932228870155
414,0.4097927169089537
415,0.34527875471283087
416,0.34527875471283087
417,0.999999970221503
418,0
419,0.8405014610401772
420,0.7188936951668399
421,0.9994030694958768
422,0.5047546482991654
423,0.8405014610401772
424,0.7188936951668399
425,0.9999999985296926
426,0.8405014610401772
427,0.7188936951668399
428,0.5575283119546705
429,0.8405014610401772
430,0.6208512430926346
431,0.7188936951668399
432,0.7144465323703544
433,0.7188936951668399
434,0.7188936951668399
435,0.5575283119546705
436,0.3985464223412316
437,0.3743152600629982
438,0.04362701710776418
439,0.9999999916012924
440,0.9999999969139093
441,0.9999999999999998
442,0.999999999526263
443,0.9999999985935091
444,0.9999999999998626
445,0.9999999089725718
446,0.9999999999873606
447,0.9999999866516662
448,0.999999989923739
449,0.9999993622461116
450,0.9999999992965358
451,0.9999998202206394
452,0.9999999211938106
453,0.9999999999972271
454,0.9999999999997291
455,0.9987862729487632
456,0.999999970221503
457,0.9999991669790091
458,0.9999999999516198
459,0.9999999975038569
460,0.9999998643466319
461,0.9999999999824087
462,0.9999992305837531
463,0.9999999999959586
464,0.9999998001763997
465,0.9999999148620261
466,0.9999974075711909
467,0.999999970221503
468,0.9999941230501
469,0.9995765452645036
470,0.9999999933381116
471,0.9999999975038569
472,0.999999970221503
473,0.9999999999824087
474,0.9999992305837531
475,0.9999999999959586
476,0.9999998001763997
477,0.9999999148620261
478,0.9999974075711909
479,0.9999941230501
480,0.9995765452645036
481,0.9999999933381116
482,0.9999999864690383
483,0.9999999997526974
484,0.9999999696550461
485,0.9999999985013164
486,0.9999946179592353
487,0.9999999999873606
488,0.9999999866516662
489,0.999999989923739
490,0.9999999999998626
491,0.9999999211938106
492,0.9999999999972271
493,0.9999999999997291
494,0.9999999880918008
495,0.9999999933809096
496,0.9999993622461116
497,0.9999999992965358
498,0.9999998202206394
499,0.9999756890944874
500,0.9999994577933136
501,0.9999999986472354
502,0.9999999032416438
503,0.9999477572644611
504,0.9999993815454636
505,0.9998702164100596
506,0.9945942008817442
507,0.9999880681298765
508,0.9999999999964304
509,0.9702650117392052
510,0.9998860547658
511,0.9999999981992378
512,0.9999999776340637
513,0.999999999985048
514,0.9999998393199879
515,0.9999999792157026
516,0.9999998756967877
517,0.9999998075806656
518,0.9999999311838287
519,0.999999970221503
520,0.9999993272924339
521,0.9431439917434926
522,0.999999970221503
523,0.9999999999077569
524,0.9997049088451141
525,0.9999997914225269
526,0.999999978156886
527,0.9996870597317706
528,0.9999999966487427
529,0.9999999980236252
530,0.9999995130440746
531,0.999999999997885
532,0.9999999937802855
533,0.9999999995519417
534,0.9999972808344983
535,0.9998672334415248
536,0.9998839784567246
537,0.9999387867889212
538,0.9972131594271292
539,0.9999999994367739
540,0.9999999999992444
541,0.9999989042888247
542,0.999990061130501
543,0.9999998735351172
544,0.9999999985296926
545,0.9756017896416127
546,0.9999998084480872
547,0.8540365457337865
548,0.9999999936014456
549,0.9999999990748452
550,0.9510782090322277
551,0.9999999211938106
552,0.9999977407952599
553,0.9993624841825823
554,0.9999896771711616
555,0.9999999961866641
556,0.9999841813861297
557,0.999998075162513
558,0.9999999977656455
559,0.9996984384087524
560,0.9999992596352915
561,0.9999999980282575
562,0.9999999999441687
563,0.9999999994557718
564,0.99999880481171
565,0.9998819094512245
566,0.9999896771711616
567,0.9999999961866641
568,0.9999841813861297
569,0.999998075162513
570,0.9999999977656455
571,0.8339842810757615
572,0.9999999994557718
573,0.35369965204536813
574,0.5680194276404739
575,0.9119046287007224
576,0.20624643952652455
577,0.7517053032872479
578,0.6940515986955558
579,0.7188936951668399
580,0.35369965204536813
581,0.7188936951668399
582,0.7188936951668399
583,0.20624643952652455
584,0.9999999985296926
585,0.7188936951668399
586,0.7188936951668399
587,0.7188936951668399
588,0.5483721181139594
589,0.9119046287007224
590,0.8405014610401772
591,0.7188936951668399
592,0.7188936951668399
593,0.7188936951668399
594,0.7188936951668399
595,0.6574530028492417
596,0.7188936951668399
597,0.7188936951668399
598,0.7188936951668399
599,0.7188936951668399
600,0.7188936951668399
601,0.7188936951668399
602,0.88358555710318
603,0.8405014610401772
604,0.7188936951668399
605,0.5207695043111006
606,0.8560520640699917
607,0.34527875471283087
608,0.7188936951668399
609,0.35369965204536813
610,0.744727496200354
611,0.20557766770565922
612,0.7188936951668399
613,0.7188936951668399
614,0.41170259940170173
615,0.5483721181139594
616,0.5483721181139594
617,0.6959341820928461
618,0.5483721181139594
619,0.20624643952652455
620,0.5589085731006761
621,0.5483721181139594
622,0.9588385783440017
623,0.4730819804670834
624,0.31134213012220446
625,0.33007546008730015
626,0.8888877370715423
627,0.11393600977397833
628,0.5589085731006761
629,0.8600339308723599
630,0.5483721181139594
631,0.8498201851464504
632,0.8405014610401772
633,0.972488439536908
634,0.20624643952652455
635,0.5575283119546705
636,0.6203315841985899
637,0.8600339308723599
638,0.9792888104548266
639,0.7188936951668399
640,0.7188936951668399
641,0.7188936951668399
642,0.7188936951668399
643,0.5575283119546705
644,0.7188936951668399
645,0.5483721181139594
646,0.7188936951668399
647,0.5575283119546705
648,0.9999999994557718
649,0.7188936951668399
650,0.5483721181139594
651,0.7188936951668399
652,0.7188936951668399
653,0.6959341820928461
654,0.7188936951668399
655,0.8405014610401772
656,0.6203315841985899
657,0.7188936951668399
658,0
659,0.6959341820928461
660,0.7517053032872479
661,0.34527875471283087
662,0.35369965204536813
663,0.744727496200354
664,0.20557766770565922
665,0.7188936951668399
666,0.7188936951668399
667,0.20624643952652455
668,0.7188936951668399
669,0.7188936951668399
670,0.8339842810757615
671,0.8405014610401772
672,0.8405014610401772
673,0.9268008671200112
674,0.7188936951668399
675,0.8938958162243646
676,0.6151598622204758
677,0.9271771306212121
678,0.34527875471283087
679,0.9305941732998007
680,0.6151598622204758
681,0.12497654269410619
682,0.6959341820928461
683,0.5589085731006761
684,0.7188936951668399
685,0.7188936951668399
686,0.7188936951668399
687,0.3743152600629982
688,0.9165562619853406
689,0.5483721181139594
690,0.7188936951668399
691,0.7188936951668399
692,0.5680194276404739
693,0.5575283119546705
694,0.8405014610401772
695,0.2765233566532812
696,0.12497654269410619
697,0.6959341820928461
698,0.8405014610401772
699,0.7188936951668399
700,0.7188936951668399
701,0.7188936951668399
702,0.7144465323703544
703,0.8405014610401772
704,0.8405014610401772
705,0.7188936951668399
706,0.7188936951668399
707,0.7188936951668399
708,0.8405014610401772
709,0.8405014610401772
710,0.5300056819725416
711,0.5483721181139594
712,0.7188936951668399
713,0.35369965204536813
714,0.34527875471283087
715,0.7188936951668399
716,0.8405014610401772
717,0.8405014610401772
718,0.8405014610401772
719,0.5575283119546705
720,0.7188936951668399
721,0.7188936951668399
722,0.8600339308723599
723,0.6959341820928461
724,0.5575283119546705
725,0.7188936951668399
726,0.7188936951668399
727,0.35369965204536813
728,0.9305941732998007
729,0.20624643952652455
730,0.9902625674652923
731,0.8617631925465217
732,0.7667687514219967
733,0.8617631925465217
734,0.2765233566532812
735,0.7188936951668399
736,0.944917655647785
737,0.7274293014833476
738,0.34527875471283087
739,0.5207695043111006
740,0.8405014610401772
741,0.12497654269410619
742,0.5207695043111006
743,0.8573766520437492
744,0.7188936951668399
745,0.8405014610401772
746,0.8405014610401772
747,0.5483721181139594
748,0.7188936951668399
749,0.7188936951668399
750,0.5575283119546705
751,0.5483721181139594
752,0.8405014610401772
753,0.7188936951668399
754,0.7188936951668399
755,0.7188936951668399
756,0.7188936951668399
757,0.88358555710318
758,0.8405014610401772
759,0.7188936951668399
760,0.5207695043111006
761,0.8560520640699917
762,0.34527875471283087
763,0.7188936951668399
764,0.35369965204536813
765,0.744727496200354
766,0.20557766770565922
767,0.7188936951668399
768,0.7188936951668399
769,0.20624643952652455
770,0.7188936951668399
771,0.7188936951668399
772,0.8339842810757615
773,0.8405014610401772
774,0.6484475588522549
775,0.5575283119546705
776,0.8339842810757615
777,0.7188936951668399
778,0.7188936951668399
779,0.9210118294141498
780,0.8405014610401772
781,0.7188936951668399
782,0
783,0.5133192708250794
784,0.9999999994557718
785,0.972578630970112
786,0.7188936951668399
787,0.35369965204536813
788,0.744727496200354
789,0.20557766770565922
790,0.33007546008730015
791,0.8405014610401772
792,0.7188936951668399
793,0.6203315841985899
794,0.5483721181139594
795,0.7188936951668399
796,0.7188936951668399
797,0.5047546482991654
798,0.20624643952652455
799,0.35369965204536813
800,0.8339842810757615
801,0.6959341820928461
802,0.7188936951668399
803,0.8405014610401772
804,0.8600339308723599
805,0.41170259940170173
806,0.8405014610401772
807,0.7188936951668399
808,0
809,0.5133192708250794
810,0.9999999994557718
811,0.972578630970112
812,0.20624643952652455
813,0.7219430171697672
814,0.3394268856185073
815,0.8557067334880054
816,0.3843535434322223
817,0
818,0.7188936951668399
819,0.7188936951668399
820,0.5575283119546705
821,0.5483721181139594
822,0.9999999985296926
823,0.7188936951668399
824,0.8405014610401772
825,0.5575283119546705
826,0.8498201851464504
827,0.7188936951668399
828,0.8405014610401772
829,0.5575283119546705
830,0.5483721181139594
831,0.8405014610401772
832,0.20624643952652455
833,0.7219430171697672
834,0.3394268856185073
835,0.8557067334880054
836,0.3843535434322223
837,0
838,0.7188936951668399
839,0.7188936951668399
840,0.5575283119546705
841,0.5483721181139594
842,0.9999999985296926
843,0.9210118294141498
844,0.5483721181139594
845,0.8094091056891632
846,0.9999999985296926
847,0.7188936951668399
848,0.5589085731006761
849,0.9999999999516198
850,0.12497654269410619
851,0.7315016124521313
852,0.6203315841985899
853,0.9792888104548266
854,0.7188936951668399
855,0.7188936951668399
856,0.8405014610401772
857,0.7188936951668399
858,0.7188936951668399
859,0.8405014610401772
860,0.34527875471283087
861,0.5483721181139594
862,0.6857187030923135
863,0.5477031252549976
864,0.22086753384925473
865,0.5575283119546705
866,0.8405014610401772
867,0.35369965204536813
868,0.7188936951668399
869,0.5555555555555554
870,0.20624643952652455
871,0.8405014610401772
872,0.7667687514219967
873,0.5483721181139594
874,0.7517053032872479
875,0.8180456625829481
876,0.7188936951668399
877,0.7188936951668399
878,0.999999970221503
879,0.8797209448879423
880,0.8339842810757615
881,0.5575283119546705
882,0.5047546482991654
883,0.9052655332910187
884,0.43685662924453894
885,0.7188936951668399
886,0.7188936951668399
887,0.5300056819725416
888,0.5483721181139594
889,0.7188936951668399
890,0.35369965204536813
891,0.34527875471283087
892,0.7188936951668399
893,0.8405014610401772
894,0.8405014610401772
895,0.8405014610401772
896,0.5575283119546705
897,0.7188936951668399
898,0.7188936951668399
899,0.8600339308723599
900,0.6959341820928461
901,0.972578630970112
902,0.7188936951668399
903,0.35369965204536813
904,0.744727496200354
905,0.20557766770565922
906,0.7188936951668399
907,0.7188936951668399
908,0.20624643952652455
909,0.7188936951668399
910,0.7188936951668399
911,0.8339842810757615
912,0.8405014610401772
913,0.8405014610401772
914,0.9999999999516198
915,0.12497654269410619
916,0.7315016124521313
917,0.6203315841985899
918,0.9792888104548266
919,0.8617631925465217
920,0.7667687514219967
921,0.7709952040137468
922,0.8405014610401772
923,0.6203315841985899
924,0.7517053032872479
925,0.8339842810757615
926,0.34527875471283087
927,0.5483721181139594
928,0.9999999985296926
929,0.7188936951668399
930,0.3693910911319984
931,0.4730819804670834
932,0.9305941732998007
933,0.7219430171697672
934,0.8832377998323848
935,0.20624643952652455
936,0.8339842810757615
937,0.5483721181139594
938,0
939,0.7188936951668399
940,0.5575283119546705
941,0.1302524883680295
942,0.7188936951668399
943,0.8405014610401772
944,0.5575283119546705
945,0.2350010496712105
946,0.20624643952652455
947,0.8753084715090813
948,0.20624643952652455
949,0.4459895773875161
950,0.7709952040137468
951,0.821794888926814
952,0.7188936951668399
953,0.5207695043111006
954,0.7188936951668399
955,0.8405014610401772
956,0.5446984403105402
957,0.7188936951668399
958,0
959,0.7188936951668399
960,0.972578630970112
961,0.8617631925465217
962,0.7188936951668399
963,0.7219430171697672
964,0.5575283119546705
965,0.5047546482991654
966,0.20624643952652455
967,0.35369965204536813
968,0.8339842810757615
969,0.6959341820928461
970,0.7188936951668399
971,0.8405014610401772
972,0.8600339308723599
973,0.41170259940170173
974,0.5575283119546705
975,0.34527875471283087
976,0.5483721181139594
977,0.6857187030923135
978,0.5477031252549976
979,0.22086753384925473
980,0.5575283119546705
981,0.34527875471283087
982,0.5483721181139594
983,0.6857187030923135
984,0.5477031252549976
985,0.22086753384925473
986,0.5575283119546705
987,0.8405014610401772
988,0.35369965204536813
989,0.7188936951668399
990,0.5555555555555554
991,0.7188936951668399
992,0.8973586951189944
993,0.7188936951668399
994,0.34527875471283087
995,0.5483721181139594
996,0.7219430171697672
997,0.8617631925465217
998,0.7309924778387082
999,0.8268683258914143
1000,0.7274293014833476
1001,0.8617631925465217
1002,0.7188936951668399
1003,0.7144465323703544
1004,0.5483721181139594
1005,0.5483721181139594
1006,0.7188936951668399
1007,0.5207695043111006
1008,0.7188936951668399
1009,0.9897508124714681
1010,0.7188936951668399
1011,0.8339842810757615
1012,0.7188936951668399
1013,0.7188936951668399
1014,0.2183488456531072
1015,0.7188936951668399
1016,0.8405014610401772
1017,0.34527875471283087
1018,0.3743152600629982
1019,0.7188936951668399
1020,0.12611336441031562
1021,0.8405014610401772
1022,0.7188936951668399
1023,0.7188936951668399
1024,0.8405014610401772
1025,0.7188936951668399
1026,0.7188936951668399
1027,0.8405014610401772
1028,0.4038079013224758
1029,0.5575283119546705
1030,0.8498201851464504
1031,0.8405014610401772
1032,0.8339842810757615
1033,0.7188936951668399
1034,0.4108935720763184
1035,0.88358555710318
1036,0.5589085731006761
1037,0.8405014610401772
1038,0.5207695043111006
1039,0.7188936951668399
1040,0.7188936951668399
1041,0.7188936951668399
1042,0.7188936951668399
1043,0.7188936951668399
1044,0.7144465323703544
1045,0.5575283119546705
1046,0.8743666212585135
1047,0.6637011454064599
1048,0.12497654269410619
1049,0.6203315841985899
1050,0.7709952040137468
1051,0.7188936951668399
1052,0.20624643952652455
1053,0.5575283119546705
1054,0.5575283119546705
1055,0.5483721181139594
1056,0.7188936951668399
1057,0.7188936951668399
1058,0.5521187673548122
1059,0.8405014610401772
1060,0.6208512430926346
1061,0.8334427687080767
1062,0.7981783620233013
1063,0.06638374785947865
1064,0.5402634391111074
1065,0.7188936951668399
1066,0.7144465323703544
1067,0.6484475588522549
1068,0.999999970221503
1069,0.5897284632261466
1070,0.5483721181139594
1071,0.8405014610401772
1072,0.20624643952652455
1073,0.8498201851464504
1074,0.8554836620227427
1075,0.8617631925465217
1076,0.8617631925465217
1077,0.6484475588522549
1078,0.5575283119546705
1079,0.9999999985296926
1080,0.28355941088664627
1081,0.999990061130501
1082,0.5133192708250794
1083,0.5575283119546705
1084,0.35369965204536813
1085,0.6574530028492417
1086,0.7188936951668399
1087,0.7219430171697672
1088,0.5521187673548122
1089,0.5521187673548122
1090,0.3743152600629982
1091,0.34527875471283087
1092,0.7188936951668399
1093,0.2350010496712105
1094,0.20624643952652455
1095,0.8753084715090813
1096,0.20624643952652455
1097,0.4459895773875161
1098,0.7709952040137468
1099,0.821794888926814
1100,0.7188936951668399
1101,0.5207695043111006
1102,0.7188936951668399
1103,0.8405014610401772
1104,0.5446984403105402
1105,0.7188936951668399
1106,0
1107,0.7188936951668399
1108,0.972578630970112
1109,0.1302524883680295
1110,0.9999999985296926
1111,0.6484475588522549
1112,0.5575283119546705
1113,0.8339842810757615
1114,0.7188936951668399
1115,0.7188936951668399
1116,0.9210118294141498
1117,0.8405014610401772
1118,0.7188936951668399
1119,0
1120,0.5133192708250794
1121,0.9999999994557718
1122,0.972578630970112
1123,0.20624643952652455
1124,0.7219430171697672
1125,0.7188936951668399
1126,0.48056452693302243
1127,0.8405014610401772
1128,0.7188936951668399
1129,0.8600339308723599
1130,0.7188936951668399
1131,0.908659258442858
1132,0.8180456625829481
1133,0.7188936951668399
1134,0.8339842810757615
1135,0.5483721181139594
1136,0.7274293014833476
1137,0.7122400329339209
1138,0.7188936951668399
1139,0.3394268856185073
1140,0.35369965204536813
1141,0.7188936951668399
1142,0.2765233566532812
1143,0.5483721181139594
1144,0.7188936951668399
1145,0.7188936951668399
1146,0.7188936951668399
1147,0.7188936951668399
1148,0.7188936951668399
1149,0.999999970221503
1150,0.7188936951668399
1151,0.7188936951668399
1152,0.35369965204536813
1153,0.7274293014833476
1154,0.7188936951668399
1155,0.8405014610401772
1156,0.9279255826458297
1157,0.7188936951668399
1158,0.7144465323703544
1159,0.5483721181139594
1160,0.5483721181139594
1161,0.7188936951668399
1162,0.5207695043111006
1163,0.7188936951668399
1164,0.9897508124714681
1165,0.7188936951668399
1166,0.8339842810757615
1167,0.7188936951668399
1168,0.7188936951668399
1169,0.2183488456531072
1170,0.7188936951668399
1171,0.8405014610401772
1172,0.34527875471283087
1173,0.12450254984235998
1174,0.8405014610401772
1175,0.8600339308723599
1176,0.7188936951668399
1177,0.908659258442858
1178,0.8180456625829481
1179,0.7188936951668399
1180,0.8339842810757615
1181,0.5483721181139594
1182,0.7188936951668399
1183,0.1995941928308992
1184,0.7188936951668399
1185,0.9999999999516198
1186,0.5300056819725416
1187,0.8405014610401772
1188,0.20624643952652455
1189,0.5483721181139594
1190,0.7188936951668399
1191,0.7188936951668399
1192,0.34527875471283087
1193,0.7188936951668399
1194,0.7188936951668399
1195,0.5483721181139594
1196,0.7188936951668399
1197,0.5483721181139594
1198,0.7188936951668399
1199,0.8405014610401772
1200,0.5575283119546705
1201,0.8743666212585135
1202,0.6637011454064599
1203,0.12497654269410619
1204,0.6203315841985899
1205,0.12497654269410619
1206,0.5133192708250794
1207,0.3693910911319984
1208,0.20624643952652455
1209,0.88358555710318
1210,0.8405014610401772
1211,0.7188936951668399
1212,0.20624643952652455
1213,0.35369965204536813
1214,0.7188936951668399
1215,0.5483721181139594
1216,0.8600339308723599
1217,0.5575283119546705
1218,0.8617631925465217
1219,0.7188936951668399
1220,0.41170259940170173
1221,0.7188936951668399
1222,0.6766308896474508
1223,0.7188936951668399
1224,0.7188936951668399
1225,0.8405014610401772
1226,0.7188936951668399
1227,0.7188936951668399
1228,0.5300056819725416
1229,0.7188936951668399
1230,0.8339842810757615
1231,0.8405014610401772
1232,0.7188936951668399
1233,0.8405014610401772
1234,0.8339842810757615
1235,0.8560520640699917
1236,0.7188936951668399
1237,0.9967879360121615
1238,0.8617631925465217
1239,0.7309924778387082
1240,0.8268683258914143
1241,0.7274293014833476
1242,0.8617631925465217
1243,0.7188936951668399
1244,0.7144465323703544
1245,0.5483721181139594
1246,0.5483721181139594
1247,0.7188936951668399
1248,0.5207695043111006
1249,0.7188936951668399
1250,0.9897508124714681
1251,0.7188936951668399
1252,0.8339842810757615
1253,0.702876411171746
1254,0.20624643952652455
1255,0.12497654269410619
1256,0.8617631925465217
1257,0.7188936951668399
1258,0.5575283119546705
1259,0.41170259940170173
1260,0.5483721181139594
1261,0.5575283119546705
1262,0.8405014610401772
